"","JULDAY","TIME","D0cm","D1.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"151",196,360,17.1307373046875,17.3251304626465,18.5285987854004,19.1912422180176,19.6737575531006,19.9705829620361,20.1734752655029,20.2045822143555,20.0667171478271,7.7416672706604
"152",196,420,19.0351657867432,18.5941600799561,18.6823387145996,19.1337203979492,19.5800323486328,19.895809173584,20.1531066894531,20.2025241851807,20.0434799194336,7.7416672706604
"153",196,480,21.3837814331055,20.3558292388916,19.0809955596924,19.1948356628418,19.5300693511963,19.8296146392822,20.1289577484131,20.199878692627,20.0203704833984,7.7416672706604
"154",196,540,24.1673927307129,22.3561363220215,19.7014541625977,19.3928241729736,19.5442962646484,19.7840747833252,20.1028308868408,20.1966037750244,19.9973812103271,7.7416672706604
"155",196,600,26.7149620056152,24.3887023925781,20.4860649108887,19.7237873077393,19.6349945068359,19.7710647583008,20.077392578125,20.1927013397217,19.974515914917,7.7416672706604
"156",196,660,28.6937580108643,26.192403793335,21.350830078125,20.1632099151611,19.8039627075195,19.7996196746826,20.0558929443359,20.1882362365723,19.9517631530762,7.7416672706604
"157",196,720,30.2097587585449,27.5356483459473,22.2020435333252,20.6700839996338,20.041971206665,19.8740406036377,20.0417556762695,20.183349609375,19.9291286468506,7.7416672706604
"158",196,780,30.9501972198486,28.2788772583008,22.9512825012207,21.1953945159912,20.3305263519287,19.9929485321045,20.0380840301514,20.1782302856445,19.9066009521484,7.7416672706604
"159",196,840,30.3983173370361,28.3739356994629,23.5146942138672,21.6865081787109,20.6445617675781,20.1494312286377,20.0471820831299,20.1731281280518,19.8841819763184,7.7416672706604
"160",196,900,29.3019428253174,27.7001647949219,23.8294448852539,22.0923442840576,20.9548950195312,20.3317756652832,20.0702018737793,20.1683139801025,19.8618755340576,7.7416672706604
"161",196,960,27.0563125610352,26.4384098052979,23.859037399292,22.3703575134277,21.2316131591797,20.5247116088867,20.1069316864014,20.1640701293945,19.8396797180176,7.7416672706604
"162",196,1020,24.6268119812012,24.6602668762207,23.6057643890381,22.4925594329834,21.4478855133057,20.7111740112305,20.155725479126,20.1606407165527,19.8175983428955,7.7416672706604
"163",196,1080,21.7985763549805,22.6637020111084,23.1067066192627,22.45041847229,21.5837230682373,20.8744068145752,20.2136325836182,20.1582336425781,19.7956352233887,7.7416672706604
"164",196,1140,19.0103664398193,20.7192230224609,22.4320030212402,22.2558822631836,21.6287994384766,21.0001354217529,20.2766990661621,20.1569538116455,19.7737922668457,7.7416672706604
"165",196,1200,17.974494934082,19.3356914520264,21.71533203125,21.9460334777832,21.5846710205078,21.0785427093506,20.3403987884521,20.1568355560303,19.7520732879639,7.7416672706604
"166",196,1260,17.1777267456055,18.6139450073242,21.1051845550537,21.5927276611328,21.4701919555664,21.1065883636475,20.4002513885498,20.1578159332275,19.7304782867432,7.7416672706604
"167",196,1320,16.8926334381104,18.1069755554199,20.6150646209717,21.249397277832,21.3143310546875,21.0895709991455,20.4524726867676,20.1597385406494,19.7090148925781,7.7416672706604
"168",196,1380,16.5027599334717,17.7502288818359,20.2108974456787,20.93408203125,21.1399059295654,21.0377655029297,20.4945297241211,20.1623992919922,19.6876850128174,7.7416672706604
"169",227,0,18.407506942749,18.407506942749,18.407506942749,18.407506942749,18.407506942749,18.407506942749,18.407506942749,18.407506942749,18.407506942749,7.7416672706604
"170",227,60,14.729061126709,15.8664627075195,17.9787349700928,18.3318290710449,18.3973617553711,18.4067096710205,18.4074993133545,18.4074306488037,18.3875274658203,7.7416672706604
"171",227,120,14.4939584732056,15.4688606262207,17.5525932312012,18.134464263916,18.3384876251221,18.3960876464844,18.4070663452148,18.407190322876,18.3676605224609,7.7416672706604
"172",227,180,14.3573865890503,15.2697811126709,17.2546195983887,17.9258441925049,18.2414779663086,18.3663368225098,18.4049129486084,18.4067783355713,18.3479042053223,7.7416672706604
"173",227,240,14.2701740264893,15.1259670257568,17.0280895233154,17.7365970611572,18.1293087005615,18.3181953430176,18.3995628356934,18.4061508178711,18.3282566070557,7.7416672706604
"174",227,300,14.1891193389893,15.0391931533813,16.8472194671631,17.5695495605469,18.0144062042236,18.2568740844727,18.3900318145752,18.4052352905273,18.3087158203125,7.7416672706604
"175",227,360,14.6219825744629,15.2428903579712,16.7287940979004,17.426778793335,17.9028491973877,18.1876449584961,18.375940322876,18.4039573669434,18.2892818450928,7.7416672706604
"176",227,420,16.3386116027832,16.180908203125,16.7693176269531,17.3325710296631,17.8028450012207,18.1153392791748,18.3573970794678,18.4022331237793,18.2699546813965,7.7416672706604
"177",227,480,18.6155166625977,17.8624782562256,17.0743541717529,17.339241027832,17.7333755493164,18.0466861724854,18.3349666595459,18.3999996185303,18.2507247924805,7.7416672706604
"178",227,540,21.6020584106445,19.9155807495117,17.6477451324463,17.4862442016602,17.7198867797852,17.9924240112305,18.3099155426025,18.3972015380859,18.231595993042,7.7416672706604
"179",227,600,24.4219341278076,22.1156692504883,18.4341297149658,17.7825965881348,17.7820434570312,17.9655342102051,18.28440284729,18.3938236236572,18.2125625610352,7.7416672706604
"180",227,660,26.7908039093018,24.1221523284912,19.343448638916,18.2098064422607,17.9278602600098,17.9776802062988,18.261402130127,18.3899040222168,18.19362449646,7.7416672706604
"181",227,720,28.5924091339111,25.6611385345459,20.2643394470215,18.7262096405029,18.1520042419434,18.0361766815186,18.244348526001,18.3855381011963,18.1747722625732,7.7416672706604
"182",227,780,29.1264038085938,26.569730758667,21.0856513977051,19.2766494750977,18.4369869232178,18.142183303833,18.236608505249,18.3808898925781,18.1560077667236,7.7416672706604
"183",227,840,28.805196762085,26.638671875,21.7019023895264,19.7981204986572,18.7558307647705,18.2902317047119,18.2409133911133,18.3761863708496,18.1373329162598,7.7416672706604
"184",227,900,27.2272624969482,25.9052963256836,22.0327816009521,20.228874206543,19.0753574371338,18.4686946868896,18.2588920593262,18.3716869354248,18.1187515258789,7.7416672706604
"185",227,960,25.0392742156982,24.4095287322998,22.0368518829346,20.5173931121826,19.3608303070068,18.6611766815186,18.2907161712646,18.3676624298096,18.1002559661865,7.7416672706604
"186",227,1020,22.035026550293,22.4321441650391,21.7177906036377,20.6309337615967,19.5810070037842,18.8487110137939,18.3349800109863,18.3643608093262,18.0818519592285,7.7416672706604
"187",227,1080,19.1019477844238,20.2200756072998,21.1286010742188,20.5608062744141,19.7129211425781,19.0123920440674,18.3887939453125,18.3619861602783,18.0635375976562,7.7416672706604
"188",227,1140,17.1169910430908,18.4524879455566,20.3986778259277,20.3299922943115,19.7462139129639,19.1362209320068,18.4481048583984,18.3606605529785,18.045316696167,7.7416672706604
"189",227,1200,15.8131942749023,17.5240173339844,19.7192764282227,20.0072364807129,19.6903553009033,19.2104034423828,18.5082473754883,18.360424041748,18.0271987915039,7.7416672706604
"190",227,1260,15.7264213562012,16.8777370452881,19.177583694458,19.6689968109131,19.5733947753906,19.234619140625,18.5647258758545,18.3612155914307,18.0091800689697,7.7416672706604
"191",227,1320,15.3056135177612,16.4444675445557,18.7358245849609,19.3506126403809,19.4242038726807,19.2167644500732,18.6140022277832,18.3628921508789,17.9912700653076,7.7416672706604
"192",227,1380,15.5249128341675,16.0296592712402,18.3669090270996,19.0595111846924,19.2610816955566,19.1676006317139,18.6538429260254,18.3652648925781,17.9734668731689,7.7416672706604
"193",258,0,13.6268625259399,13.6268625259399,13.6268625259399,13.6268625259399,13.6268625259399,13.6268625259399,13.6268625259399,13.6268625259399,13.6268625259399,7.7416672706604
"194",258,60,10.0188589096069,11.1346826553345,13.2058944702148,13.554482460022,13.6174402236938,13.6261463165283,13.6268520355225,13.6268243789673,13.6162223815918,7.7416672706604
"195",258,120,9.7861270904541,10.7443723678589,12.7865943908691,13.3641424179077,13.5620889663696,13.6164894104004,13.6264734268188,13.6267013549805,13.6056394577026,7.7416672706604
"196",258,180,9.6425313949585,10.5430793762207,12.4915857315063,13.1608934402466,13.4696645736694,13.5890321731567,13.6245756149292,13.6264791488647,13.5951128005981,7.7416672706604
"197",258,240,9.64978408813477,10.3817901611328,12.2662153244019,12.975043296814,13.3616542816162,13.5440092086792,13.6197948455811,13.6261215209961,13.5846424102783,7.7416672706604
"198",258,300,9.47529220581055,10.2811679840088,12.0834732055664,12.80979347229,13.2500972747803,13.4859924316406,13.6111879348755,13.6255664825439,13.5742273330688,7.7416672706604
"199",258,360,9.50632667541504,10.2121448516846,11.9336881637573,12.6633291244507,13.1404857635498,13.4198026657104,13.5983438491821,13.6247406005859,13.5638666152954,7.7416672706604
"200",258,420,10.7150592803955,10.8455238342285,11.8829231262207,12.5434312820435,13.0365123748779,13.3493318557739,13.5812711715698,13.6235704421997,13.553560256958,7.7416672706604
"201",258,480,13.0866651535034,12.3066682815552,12.0843229293823,12.5016870498657,12.9517917633057,13.2790794372559,13.560302734375,13.6219873428345,13.5433025360107,7.7416672706604
"202",258,540,15.8620204925537,14.3655490875244,12.5783033370972,12.5918073654175,12.9122076034546,13.2176637649536,13.5362720489502,13.6199369430542,13.5330944061279,7.7416672706604
"203",258,600,18.8643932342529,16.6679058074951,13.3282346725464,12.8377742767334,12.9424333572388,13.1776170730591,13.5108251571655,13.6173839569092,13.5229330062866,7.7416672706604
"204",258,660,21.8693828582764,18.7743358612061,14.2436990737915,13.2310361862183,13.0567331314087,13.1719636917114,13.4865074157715,13.6143388748169,13.5128164291382,7.7416672706604
"205",258,720,23.3119983673096,20.525993347168,15.1948127746582,13.7320938110352,13.2546424865723,13.2104845046997,13.4665269851685,13.6108703613281,13.5027437210083,7.7416672706604
"206",258,780,24.3583812713623,21.4558773040771,16.0542659759521,14.2815074920654,13.5207948684692,13.2968635559082,13.454270362854,13.6071033477783,13.4927110671997,7.7416672706604
"207",258,840,23.5873260498047,21.5748291015625,16.6957225799561,14.8091659545898,13.827805519104,13.4274930953979,13.4526996612549,13.6032295227051,13.4827194213867,7.7416672706604
"208",258,900,22.2245044708252,20.6849975585938,17.0272693634033,15.244948387146,14.1402673721313,13.5916223526001,13.4637889862061,13.5994682312012,13.4727687835693,7.7416672706604
"209",258,960,19.3857707977295,19.1017646789551,17.0002384185791,15.5302219390869,14.4201784133911,13.7727499008179,13.4880962371826,13.5960721969604,13.4628591537476,7.7416672706604
"210",258,1020,16.4652061462402,16.9618453979492,16.6325836181641,15.6302175521851,14.6334819793701,13.9510612487793,13.5245552062988,13.5932769775391,13.4529914855957,7.7416672706604
"211",258,1080,13.4344482421875,14.7234983444214,15.9952201843262,15.5399560928345,14.7562284469604,14.1066846847534,13.57053565979,13.5912771224976,13.4431686401367,7.7416672706604
"212",258,1140,12.2546653747559,13.3191213607788,15.2721281051636,15.2944478988647,14.7797660827637,14.2230920791626,13.6221961975098,13.5901975631714,13.4333915710449,7.7416672706604
"213",258,1200,11.4952812194824,12.591215133667,14.6760005950928,14.9865894317627,14.7209138870239,14.2913522720337,13.6750688552856,13.5900850296021,13.4236688613892,7.7416672706604
"214",258,1260,10.9621534347534,12.0720815658569,14.1957025527954,14.6788368225098,14.6115398406982,14.3133325576782,13.724967956543,13.5908889770508,13.4139995574951,7.7416672706604
"215",258,1320,10.4984846115112,11.671534538269,13.7952651977539,14.390380859375,14.4758749008179,14.2976064682007,13.7687330245972,13.5924968719482,13.4043865203857,7.7416672706604
"216",258,1380,10.3157548904419,11.3270540237427,13.4545965194702,14.1248645782471,14.3280792236328,14.2539653778076,13.8044118881226,13.5947523117065,13.394832611084,7.7416672706604
"217",288,0,7.18441295623779,7.18441295623779,7.18441295623779,7.18441295623779,7.18441295623779,7.18441295623779,7.18441295623779,7.18441295623779,7.18441295623779,7.7416672706604
"218",288,60,4.06353521347046,5.03024578094482,6.82311248779297,7.12382507324219,7.17674112319946,7.18384742736816,7.18440532684326,7.18441295623779,7.18538951873779,7.7416672706604
"219",288,120,3.85161733627319,4.68855714797974,6.46214294433594,6.96341609954834,7.13126039505005,7.17616415023804,7.18412113189697,7.18442726135254,7.186354637146,7.7416672706604
"220",288,180,3.71750497817993,4.50086641311646,6.20463228225708,6.78989028930664,7.05424213409424,7.15401697158813,7.1826605796814,7.18442869186401,7.18731594085693,7.7416672706604
"221",288,240,3.61202764511108,4.36041927337646,6.00509595870972,6.629234790802,6.96304368972778,7.11717414855957,7.17893028259277,7.1843900680542,7.18827676773071,7.7416672706604
"222",288,300,3.33209466934204,4.27167415618896,5.84124183654785,6.48480701446533,6.86778545379639,7.06906270980835,7.17213296890259,7.18426322937012,7.18922996520996,7.7416672706604
"223",288,360,3.46645927429199,4.15698480606079,5.70314788818359,6.35518932342529,6.77323484420776,7.01351833343506,7.16188287734985,7.18398904800415,7.19017601013184,7.7416672706604
"224",288,420,3.73643112182617,4.19782304763794,5.59709787368774,6.23998117446899,6.68172168731689,6.95366239547729,7.1481237411499,7.18350696563721,7.19111633300781,7.7416672706604
"225",288,480,5.26201105117798,5.07828283309937,5.61699771881104,6.15538883209229,6.59718894958496,6.8920750617981,7.13103246688843,7.18275785446167,7.19204950332642,7.7416672706604
"226",288,540,8.14221668243408,6.79318284988403,5.91933917999268,6.16025352478027,6.53566074371338,6.83292436599731,7.11101388931274,7.18169069290161,7.19297504425049,7.7416672706604
"227",288,600,10.9649515151978,9.07276821136475,6.5239143371582,6.30770397186279,6.52457189559937,6.78512239456177,7.08895492553711,7.18026685714722,7.1938910484314,7.7416672706604
"228",288,660,13.823112487793,11.3309650421143,7.35735607147217,6.61283302307129,6.58754920959473,6.76133871078491,7.06653690338135,7.17847013473511,7.19479608535767,7.7416672706604
"229",288,720,15.8727560043335,13.1964321136475,8.28242111206055,7.04827642440796,6.73371505737305,6.77381467819214,7.04629325866699,7.17632818222046,7.19569063186646,7.7416672706604
"230",288,780,17.1027145385742,14.2145299911499,9.14468574523926,7.55600023269653,6.95433378219604,6.83000946044922,7.03127336502075,7.17391729354858,7.19657182693481,7.7416672706604
"231",288,840,16.1793651580811,14.3272714614868,9.78554439544678,8.0573844909668,7.22428131103516,6.92989778518677,7.02446794509888,7.1713695526123,7.19744062423706,7.7416672706604
"232",288,900,14.5786914825439,13.314208984375,10.0939826965332,8.47138690948486,7.50663375854492,7.06508111953735,7.02815294265747,7.16886377334595,7.19829559326172,7.7416672706604
"233",288,960,11.5041170120239,11.5410633087158,10.0145788192749,8.73007011413574,7.76004934310913,7.21992778778076,7.0433235168457,7.16660356521606,7.19913625717163,7.7416672706604
"234",288,1020,8.41413974761963,9.30029010772705,9.58222770690918,8.79609107971191,7.9473705291748,7.37436008453369,7.06937122344971,7.16479253768921,7.1999659538269,7.7416672706604
"235",288,1080,6.75209426879883,7.70984601974487,8.96480655670166,8.67928981781006,8.04495716094971,7.50795078277588,7.10407590866089,7.16360139846802,7.20078992843628,7.7416672706604
"236",288,1140,6.10472631454468,6.85153961181641,8.40860271453857,8.46087741851807,8.05610179901123,7.60546827316284,7.14399242401123,7.1631441116333,7.20160341262817,7.7416672706604
"237",288,1200,5.43763303756714,6.31196260452271,7.95960140228271,8.21614646911621,8.0065279006958,7.66212320327759,7.18527793884277,7.16346216201782,7.20241212844849,7.7416672706604
"238",288,1260,5.08991146087646,5.86166906356812,7.58474826812744,7.97601366043091,7.92133712768555,7.68190956115723,7.22456932067871,7.16452693939209,7.2032208442688,7.7416672706604
"239",288,1320,4.65360593795776,5.51440143585205,7.26258230209351,7.7488226890564,7.81646060943604,7.67227220535278,7.25942134857178,7.166259765625,7.20402956008911,7.7416672706604
"240",288,1380,4.38407611846924,5.21931886672974,6.98213529586792,7.53655290603638,7.70123243331909,7.64063405990601,7.28830909729004,7.16854429244995,7.20483827590942,7.7416672706604
"241",319,0,0.0235021971166134,0.0235021971166134,0.0235021971166134,0.0235021971166134,0.0235021971166134,0.0235021971166134,0.0235021971166134,0.0235021971166134,0.0235021971166134,7.7416672706604
"242",319,60,-2.7251513004303,-1.82867848873138,0.0132229132577777,0.0234532244503498,0.0235020369291306,0.0235021971166134,0.0235021971166134,0.0235021971166134,0.0238189361989498,7.7416672706604
"243",319,120,-2.79302930831909,-1.94507491588593,-0.00179700879380107,0.0232382081449032,0.023500319570303,0.0235021971166134,0.0235021971166134,0.0235022809356451,0.0241356082260609,7.7416672706604
"244",319,180,-2.84622764587402,-1.96959793567657,-0.016915475949645,0.0228445045650005,0.0234949328005314,0.0235021598637104,0.0235021971166134,0.0235024187713861,0.0244522355496883,7.7416672706604
"245",319,240,-2.83765125274658,-1.98386752605438,-0.0318553745746613,0.0222774185240269,0.0234838221222162,0.0235020611435175,0.0235021971166134,0.0235026124864817,0.0247688088566065,7.7416672706604
"246",319,300,-2.81976103782654,-1.98787462711334,-0.0465315841138363,0.0215437971055508,0.023465059697628,0.0235018376260996,0.0235021971166134,0.0235028620809317,0.0250853653997183,7.7416672706604
"247",319,360,-3.15553498268127,-1.94926249980927,-0.0608916431665421,0.0206511896103621,0.0234368517994881,0.0235014315694571,0.0235021971166134,0.0235031694173813,0.0254018753767014,7.7416672706604
"248",319,420,-2.7700731754303,-1.96698105335236,-0.0748516544699669,0.019607612863183,0.0233975350856781,0.0235007554292679,0.0235021971166134,0.0235035289078951,0.0257183443754911,7.7416672706604
"249",319,480,-2.25506353378296,-1.81143939495087,-0.0878958851099014,0.0184232927858829,0.0233456008136272,0.0234997142106295,0.0235021971166134,0.0235039442777634,0.0260347761213779,7.7416672706604
"250",319,540,-1.04510509967804,-1.00113236904144,-0.097189836204052,0.0171261988580227,0.0232797730714083,0.0234982091933489,0.0235021971166134,0.0235044173896313,0.0263511575758457,7.7416672706604
"251",319,600,1.14650404453278,0.328129380941391,-0.0976805314421654,0.0157963838428259,0.0231994409114122,0.023496126756072,0.0235021971166134,0.0235049426555634,0.026667507365346,7.7416672706604
"252",319,660,2.71941566467285,1.60802507400513,-0.0873651728034019,0.0145589159801602,0.0231052897870541,0.02349335514009,0.0235021971166134,0.0235055256634951,0.026983829215169,7.7416672706604
"253",319,720,4.49116086959839,2.76401138305664,-0.0679352134466171,0.0135323777794838,0.0229995287954807,0.0234898012131453,0.0235021729022264,0.0235061645507812,0.0273001044988632,7.7416672706604
"254",319,780,5.17705774307251,3.48721861839294,-0.0410948544740677,0.0128150722011924,0.0228856075555086,0.0234853904694319,0.0235021729022264,0.0235068574547768,0.0276163425296545,7.7416672706604
"255",319,840,4.59387016296387,3.40976190567017,-0.0122844371944666,0.0124588888138533,0.0227678623050451,0.023480087518692,0.0235021356493235,0.0235076062381268,0.027932545170188,7.7416672706604
"256",319,900,3.19664597511292,2.50761675834656,0.011951289139688,0.0124386474490166,0.0226506944745779,0.0234738867729902,0.0235020760446787,0.0235084090381861,0.0282486956566572,7.7416672706604
"257",319,960,0.941695690155029,1.07015705108643,0.0262490175664425,0.0126556539908051,0.0225376300513744,0.023466819897294,0.0235020164400339,0.0235092751681805,0.0285648070275784,7.7416672706604
"258",319,1020,-0.616085350513458,-0.169565796852112,0.0291384011507034,0.0129679618403316,0.022430595010519,0.0234589427709579,0.0235019568353891,0.0235101878643036,0.0288808904588223,7.7416672706604
"259",319,1080,-1.20536875724792,-0.74603396654129,0.0246292185038328,0.0132558168843389,0.0223297998309135,0.0234503149986267,0.0235018730163574,0.023511154577136,0.0291969254612923,7.7416672706604
"260",319,1140,-1.67279970645905,-1.05050885677338,0.0170939546078444,0.0134601835161448,0.0222343727946281,0.0234409905970097,0.0235017668455839,0.0235121790319681,0.0295129306614399,7.7416672706604
"261",319,1200,-1.93697535991669,-1.30022072792053,0.00756323244422674,0.0135540599003434,0.0221429783850908,0.0234310254454613,0.0235016476362944,0.0235132537782192,0.0298288967460394,7.7416672706604
"262",319,1260,-2.07009100914001,-1.50854909420013,-0.00348265934735537,0.0135189704596996,0.0220540557056665,0.0234204418957233,0.0235014986246824,0.02351438626647,0.0301448199898005,7.7416672706604
"263",319,1320,-2.40394496917725,-1.65213561058044,-0.0156760886311531,0.0133419902995229,0.0219658873975277,0.0234092678874731,0.0235013198107481,0.0235155764967203,0.0304607134312391,7.7416672706604
"264",319,1380,-2.27488946914673,-1.80420124530792,-0.0286949370056391,0.0130146211013198,0.0218766499310732,0.0233975071460009,0.0235011372715235,0.0235168188810349,0.0307765621691942,7.7416672706604
"265",349,0,-7.64426040649414,-7.64426040649414,-7.64426040649414,-7.64426040649414,-7.64426040649414,-7.64426040649414,-7.64426040649414,-7.64426040649414,-7.64426040649414,7.7416672706604
"266",349,60,-9.71272373199463,-9.06016063690186,-7.87012481689453,-7.68050003051758,-7.64864253997803,-7.64456653594971,-7.64426279067993,-7.64417028427124,-7.61872148513794,7.7416672706604
"267",349,120,-9.87833309173584,-9.3041467666626,-8.10390090942383,-7.7795524597168,-7.6754674911499,-7.64886236190796,-7.64440631866455,-7.6439037322998,-7.59330987930298,7.7416672706604
"268",349,180,-9.98216342926025,-9.44855213165283,-8.27629566192627,-7.89019632339478,-7.72240400314331,-7.6616325378418,-7.64517593383789,-7.64347219467163,-7.56802225112915,7.7416672706604
"269",349,240,-10.1024522781372,-9.55702590942383,-8.41354656219482,-7.99537706375122,-7.77953100204468,-7.68349266052246,-7.64720344543457,-7.642897605896,-7.54285764694214,7.7416672706604
"270",349,300,-10.1610012054443,-9.65048789978027,-8.52852630615234,-8.09202480316162,-7.84055805206299,-7.7127628326416,-7.65098667144775,-7.64221096038818,-7.51781797409058,7.7416672706604
"271",349,360,-10.2135601043701,-9.72808265686035,-8.62771034240723,-8.18038177490234,-7.90228414535522,-7.74730396270752,-7.65681123733521,-7.64144945144653,-7.49290418624878,7.7416672706604
"272",349,420,-9.88523769378662,-9.83343601226807,-8.71426868438721,-8.26131248474121,-7.9631142616272,-7.78525352478027,-7.66477108001709,-7.64065265655518,-7.46810960769653,7.7416672706604
"273",349,480,-10.1284265518188,-9.74753189086914,-8.78206348419189,-8.33450126647949,-8.02212047576904,-7.82518148422241,-7.67482042312622,-7.63986253738403,-7.44343614578247,7.7416672706604
"274",349,540,-8.55479335784912,-8.94821071624756,-8.74577140808105,-8.38633441925049,-8.07669544219971,-7.86582851409912,-7.68682241439819,-7.63911151885986,-7.41888093948364,7.7416672706604
"275",349,600,-6.1966700553894,-7.32842206954956,-8.46172523498535,-8.36477756500244,-8.11381912231445,-7.90446901321411,-7.70051717758179,-7.63843250274658,-7.394446849823,7.7416672706604
"276",349,660,-3.60067772865295,-5.39074373245239,-7.92273044586182,-8.22344207763672,-8.11019611358643,-7.93426847457886,-7.71530818939209,-7.63785076141357,-7.3701319694519,7.7416672706604
"277",349,720,-1.60111522674561,-3.67622709274292,-7.23029088973999,-7.95739507675171,-8.04702949523926,-7.9451756477356,-7.72998905181885,-7.63737487792969,-7.34593534469604,7.7416672706604
"278",349,780,-0.740169048309326,-2.66002607345581,-6.54260873794556,-7.60537576675415,-7.9209246635437,-7.92799377441406,-7.74270963668823,-7.63698387145996,-7.32185935974121,7.7416672706604
"279",349,840,-1.31338667869568,-2.64168643951416,-6.02626848220825,-7.23666143417358,-7.74686622619629,-7.87860584259033,-7.75129747390747,-7.63662338256836,-7.29789972305298,7.7416672706604
"280",349,900,-3.16500091552734,-3.63164734840393,-5.80864906311035,-6.93120241165161,-7.5548529624939,-7.80042171478271,-7.7538013458252,-7.6362042427063,-7.27406024932861,7.7416672706604
"281",349,960,-5.71566152572632,-5.3165397644043,-5.9320011138916,-6.75493049621582,-7.38175106048584,-7.70435762405396,-7.7490701675415,-7.63560962677002,-7.25033664703369,7.7416672706604
"282",349,1020,-7.05264949798584,-6.59029626846313,-6.27835369110107,-6.73099327087402,-7.25959539413452,-7.6062536239624,-7.73715972900391,-7.63471555709839,-7.22672939300537,7.7416672706604
"283",349,1080,-7.72293519973755,-7.26435613632202,-6.62353038787842,-6.80719232559204,-7.1984076499939,-7.52145624160767,-7.71937799453735,-7.63341379165649,-7.20323610305786,7.7416672706604
"284",349,1140,-8.16989135742188,-7.72243642807007,-6.9125189781189,-6.92371702194214,-7.18559217453003,-7.45857381820679,-7.69783687591553,-7.63162851333618,-7.17985439300537,7.7416672706604
"285",349,1200,-8.60653114318848,-8.08902263641357,-7.16253995895386,-7.05252742767334,-7.2047643661499,-7.41893720626831,-7.67475986480713,-7.62932682037354,-7.15658283233643,7.7416672706604
"286",349,1260,-8.90289306640625,-8.40239906311035,-7.38445425033569,-7.1836462020874,-7.24445486068726,-7.39998960494995,-7.65203857421875,-7.62651348114014,-7.13341856002808,7.7416672706604
"287",349,1320,-9.20643615722656,-8.65960121154785,-7.5836033821106,-7.31286907196045,-7.29744291305542,-7.39803314208984,-7.63108396530151,-7.62321949005127,-7.11035919189453,7.7416672706604
"288",349,1380,-9.4120454788208,-8.8816499710083,-7.76288795471191,-7.43805837631226,-7.35899972915649,-7.4094672203064,-7.61285543441772,-7.61949968338013,-7.08740377426147,7.7416672706604
